year,city,area,table,cat1,cat2,metric,value
2007,豊見城市,南部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,八重瀬町,南部,accommodation_type,dormitory_guesthouse,,facilities,2
2007,南城市,南部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,与那原町,南部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,南風原町,南部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,南部,未分類,accommodation_type,dormitory_guesthouse,,facilities,20
2007,沖縄市,中部,accommodation_type,dormitory_guesthouse,,facilities,1
2007,宜野湾市,中部,accommodation_type,dormitory_guesthouse,,facilities,1
2007,浦添市,中部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,うるま市,中部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,読谷村,中部,accommodation_type,dormitory_guesthouse,,facilities,4
2007,嘉手納町,中部,accommodation_type,dormitory_guesthouse,,facilities,1
2007,北谷町,中部,accommodation_type,dormitory_guesthouse,,facilities,2
2007,北中城村,中部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,中城村,中部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,西原町,中部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,中部,未分類,accommodation_type,dormitory_guesthouse,,facilities,9
2007,名護市,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,国頭村,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,大宜味村,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,東村,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,今帰仁村,北部,accommodation_type,dormitory_guesthouse,,facilities,3
2007,本部町,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,恩納村,北部,accommodation_type,dormitory_guesthouse,,facilities,2
2007,宜野座村,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,金武町,北部,accommodation_type,dormitory_guesthouse,,facilities,0
2007,北部,未分類,accommodation_type,dormitory_guesthouse,,facilities,5
2007,宮古島市,宮古,accommodation_type,dormitory_guesthouse,,facilities,14
2007,多良間村,宮古,accommodation_type,dormitory_guesthouse,,facilities,2
2007,宮古,未分類,accommodation_type,dormitory_guesthouse,,facilities,16
2007,石垣市,八重山,accommodation_type,dormitory_guesthouse,,facilities,62
2007,竹富町,八重山,accommodation_type,dormitory_guesthouse,,facilities,6
2007,与那国町,八重山,accommodation_type,dormitory_guesthouse,,facilities,0
2007,八重山,未分類,accommodation_type,dormitory_guesthouse,,facilities,68
2007,久米島町,離島,accommodation_type,dormitory_guesthouse,,facilities,1
2007,渡嘉敷村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2007,座間味村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2007,粟国村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2007,渡名喜村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2007,南大東村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2007,北大東村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2007,伊江村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2007,伊平屋村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2007,伊是名村,離島,accommodation_type,dormitory_guesthouse,,facilities,0
2007,離島,未分類,accommodation_type,dormitory_guesthouse,,facilities,1
2007,沖縄県,未分類,accommodation_type,dormitory_guesthouse,,facilities,119
2007,那覇市,南部,accommodation_type,dormitory_guesthouse,,rooms,186
2007,糸満市,南部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,豊見城市,南部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,八重瀬町,南部,accommodation_type,dormitory_guesthouse,,rooms,13
2007,南城市,南部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,与那原町,南部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,南風原町,南部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,南部,未分類,accommodation_type,dormitory_guesthouse,,rooms,199
2007,沖縄市,中部,accommodation_type,dormitory_guesthouse,,rooms,5
2007,宜野湾市,中部,accommodation_type,dormitory_guesthouse,,rooms,4
2007,浦添市,中部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,うるま市,中部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,読谷村,中部,accommodation_type,dormitory_guesthouse,,rooms,10
2007,嘉手納町,中部,accommodation_type,dormitory_guesthouse,,rooms,8
2007,北谷町,中部,accommodation_type,dormitory_guesthouse,,rooms,6
2007,北中城村,中部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,中城村,中部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,西原町,中部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,中部,未分類,accommodation_type,dormitory_guesthouse,,rooms,33
2007,名護市,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,国頭村,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,大宜味村,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,東村,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,今帰仁村,北部,accommodation_type,dormitory_guesthouse,,rooms,18
2007,本部町,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,恩納村,北部,accommodation_type,dormitory_guesthouse,,rooms,10
2007,宜野座村,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,金武町,北部,accommodation_type,dormitory_guesthouse,,rooms,0
2007,北部,未分類,accommodation_type,dormitory_guesthouse,,rooms,28
2007,宮古島市,宮古,accommodation_type,dormitory_guesthouse,,rooms,88
2007,多良間村,宮古,accommodation_type,dormitory_guesthouse,,rooms,9
2007,宮古,未分類,accommodation_type,dormitory_guesthouse,,rooms,97
2007,石垣市,八重山,accommodation_type,dormitory_guesthouse,,rooms,310
2007,竹富町,八重山,accommodation_type,dormitory_guesthouse,,rooms,23
2007,与那国町,八重山,accommodation_type,dormitory_guesthouse,,rooms,0
2007,八重山,未分類,accommodation_type,dormitory_guesthouse,,rooms,333
2007,久米島町,離島,accommodation_type,dormitory_guesthouse,,rooms,2
2007,渡嘉敷村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2007,座間味村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2007,粟国村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2007,渡名喜村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2007,南大東村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2007,北大東村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2007,伊江村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2007,伊平屋村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2007,伊是名村,離島,accommodation_type,dormitory_guesthouse,,rooms,0
2007,離島,未分類,accommodation_type,dormitory_guesthouse,,rooms,2
2007,沖縄県,未分類,accommodation_type,dormitory_guesthouse,,rooms,692
2007,那覇市,南部,accommodation_type,dormitory_guesthouse,,capacity,617
2007,糸満市,南部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,豊見城市,南部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,八重瀬町,南部,accommodation_type,dormitory_guesthouse,,capacity,44
2007,南城市,南部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,与那原町,南部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,南風原町,南部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,南部,未分類,accommodation_type,dormitory_guesthouse,,capacity,661
2007,沖縄市,中部,accommodation_type,dormitory_guesthouse,,capacity,13
2007,宜野湾市,中部,accommodation_type,dormitory_guesthouse,,capacity,12
2007,浦添市,中部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,うるま市,中部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,読谷村,中部,accommodation_type,dormitory_guesthouse,,capacity,36
2007,嘉手納町,中部,accommodation_type,dormitory_guesthouse,,capacity,8
2007,北谷町,中部,accommodation_type,dormitory_guesthouse,,capacity,20
2007,北中城村,中部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,中城村,中部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,西原町,中部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,中部,未分類,accommodation_type,dormitory_guesthouse,,capacity,89
2007,名護市,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,国頭村,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,大宜味村,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,東村,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,今帰仁村,北部,accommodation_type,dormitory_guesthouse,,capacity,64
2007,本部町,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,恩納村,北部,accommodation_type,dormitory_guesthouse,,capacity,64
2007,宜野座村,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,金武町,北部,accommodation_type,dormitory_guesthouse,,capacity,0
2007,北部,未分類,accommodation_type,dormitory_guesthouse,,capacity,128
2007,宮古島市,宮古,accommodation_type,dormitory_guesthouse,,capacity,329
2007,多良間村,宮古,accommodation_type,dormitory_guesthouse,,capacity,25
2007,宮古,未分類,accommodation_type,dormitory_guesthouse,,capacity,354
2007,石垣市,八重山,accommodation_type,dormitory_guesthouse,,capacity,937
2007,竹富町,八重山,accommodation_type,dormitory_guesthouse,,capacity,66
2007,与那国町,八重山,accommodation_type,dormitory_guesthouse,,capacity,0
2007,八重山,未分類,accommodation_type,dormitory_guesthouse,,capacity,1003
2007,久米島町,離島,accommodation_type,dormitory_guesthouse,,capacity,36
2007,渡嘉敷村,離島,accommodation_type,dormitory_guesthouse,,capacity,0
2007,座間味村,離島,accommodation_type,dormitory_guesthouse,,capacity,0
2007,粟国村,離島,accommodation_type,dormitory_guesthouse,,capacity,0
2007,渡名喜村,離島,accommodation_type,dormitory_guesthouse,,capacity,0
2007,南大東村,離島,accommodation_type,dormitory_guesthouse,,capacity,0
2007,北大東村,離島,accommodation_type,dormitory_guesthouse,,capacity,0
2007,伊江村,離島,accommodation_type,dormitory_guesthouse,,capacity,0
2007,伊平屋村,離島,accommodation_type,dormitory_guesthouse,,capacity,0
2007,伊是名村,離島,accommodation_type,dormitory_guesthouse,,capacity,0
2007,離島,未分類,accommodation_type,dormitory_guesthouse,,capacity,36
2007,沖縄県,未分類,accommodation_type,dormitory_guesthouse,,capacity,2271
2007,那覇市,南部,accommodation_type,weekly_mansion,,facilities,10
2007,糸満市,南部,accommodation_type,weekly_mansion,,facilities,0
2007,豊見城市,南部,accommodation_type,weekly_mansion,,facilities,3
2007,八重瀬町,南部,accommodation_type,weekly_mansion,,facilities,0
2007,南城市,南部,accommodation_type,weekly_mansion,,facilities,1
2007,与那原町,南部,accommodation_type,weekly_mansion,,facilities,1
2007,南風原町,南部,accommodation_type,weekly_mansion,,facilities,0
2007,南部,未分類,accommodation_type,weekly_mansion,,facilities,15
2007,沖縄市,中部,accommodation_type,weekly_mansion,,facilities,0
2007,宜野湾市,中部,accommodation_type,weekly_mansion,,facilities,2
2007,浦添市,中部,accommodation_type,weekly_mansion,,facilities,0
2007,うるま市,中部,accommodation_type,weekly_mansion,,facilities,0
2007,読谷村,中部,accommodation_type,weekly_mansion,,facilities,0
2007,嘉手納町,中部,accommodation_type,weekly_mansion,,facilities,0
2007,北谷町,中部,accommodation_type,weekly_mansion,,facilities,1
2007,北中城村,中部,accommodation_type,weekly_mansion,,facilities,0
2007,中城村,中部,accommodation_type,weekly_mansion,,facilities,0
2007,西原町,中部,accommodation_type,weekly_mansion,,facilities,1
2007,中部,未分類,accommodation_type,weekly_mansion,,facilities,4
2007,名護市,北部,accommodation_type,weekly_mansion,,facilities,0
2007,国頭村,北部,accommodation_type,weekly_mansion,,facilities,0
2007,大宜味村,北部,accommodation_type,weekly_mansion,,facilities,0
2007,東村,北部,accommodation_type,weekly_mansion,,facilities,0
2007,今帰仁村,北部,accommodation_type,weekly_mansion,,facilities,0
2007,本部町,北部,accommodation_type,weekly_mansion,,facilities,0
2007,恩納村,北部,accommodation_type,weekly_mansion,,facilities,0
2007,宜野座村,北部,accommodation_type,weekly_mansion,,facilities,0
2007,金武町,北部,accommodation_type,weekly_mansion,,facilities,0
2007,北部,未分類,accommodation_type,weekly_mansion,,facilities,0
2007,宮古島市,宮古,accommodation_type,weekly_mansion,,facilities,4
2007,多良間村,宮古,accommodation_type,weekly_mansion,,facilities,0
2007,宮古,未分類,accommodation_type,weekly_mansion,,facilities,4
2007,石垣市,八重山,accommodation_type,weekly_mansion,,facilities,9
2007,竹富町,八重山,accommodation_type,weekly_mansion,,facilities,2
2007,与那国町,八重山,accommodation_type,weekly_mansion,,facilities,0
2007,八重山,未分類,accommodation_type,weekly_mansion,,facilities,11
2007,久米島町,離島,accommodation_type,weekly_mansion,,facilities,0
2007,渡嘉敷村,離島,accommodation_type,weekly_mansion,,facilities,0
2007,座間味村,離島,accommodation_type,weekly_mansion,,facilities,0
2007,粟国村,離島,accommodation_type,weekly_mansion,,facilities,0
2007,渡名喜村,離島,accommodation_type,weekly_mansion,,facilities,0
2007,南大東村,離島,accommodation_type,weekly_mansion,,facilities,0
2007,北大東村,離島,accommodation_type,weekly_mansion,,facilities,0
2007,伊江村,離島,accommodation_type,weekly_mansion,,facilities,0
2007,伊平屋村,離島,accommodation_type,weekly_mansion,,facilities,0
2007,伊是名村,離島,accommodation_type,weekly_mansion,,facilities,0
2007,離島,未分類,accommodation_type,weekly_mansion,,facilities,0
2007,沖縄県,未分類,accommodation_type,weekly_mansion,,facilities,34
2007,那覇市,南部,accommodation_type,weekly_mansion,,rooms,492
2007,糸満市,南部,accommodation_type,weekly_mansion,,rooms,0
2007,豊見城市,南部,accommodation_type,weekly_mansion,,rooms,56
2007,八重瀬町,南部,accommodation_type,weekly_mansion,,rooms,0
2007,南城市,南部,accommodation_type,weekly_mansion,,rooms,7
2007,与那原町,南部,accommodation_type,weekly_mansion,,rooms,12
2007,南風原町,南部,accommodation_type,weekly_mansion,,rooms,0
2007,南部,未分類,accommodation_type,weekly_mansion,,rooms,567
2007,沖縄市,中部,accommodation_type,weekly_mansion,,rooms,0
2007,宜野湾市,中部,accommodation_type,weekly_mansion,,rooms,5
2007,浦添市,中部,accommodation_type,weekly_mansion,,rooms,0
2007,うるま市,中部,accommodation_type,weekly_mansion,,rooms,0
2007,読谷村,中部,accommodation_type,weekly_mansion,,rooms,0
2007,嘉手納町,中部,accommodation_type,weekly_mansion,,rooms,0
2007,北谷町,中部,accommodation_type,weekly_mansion,,rooms,7
2007,北中城村,中部,accommodation_type,weekly_mansion,,rooms,0
2007,中城村,中部,accommodation_type,weekly_mansion,,rooms,0
2007,西原町,中部,accommodation_type,weekly_mansion,,rooms,15
2007,中部,未分類,accommodation_type,weekly_mansion,,rooms,27
2007,名護市,北部,accommodation_type,weekly_mansion,,rooms,0
2007,国頭村,北部,accommodation_type,weekly_mansion,,rooms,0
2007,大宜味村,北部,accommodation_type,weekly_mansion,,rooms,0
2007,東村,北部,accommodation_type,weekly_mansion,,rooms,0
2007,今帰仁村,北部,accommodation_type,weekly_mansion,,rooms,0
